74009@A,28.49339, 77.32652
23002,28.49339475, 77.24262927
23044,28.49363168, 77.27765776
23086,28.49380643, 77.23474704
27980,28.49388886, 77.33932365
16084,28.49390933, 77.30705681
26073,28.49395493, 77.28161274
16027,28.4940407, 77.2412458
16045,28.4940424, 77.248766
16095,28.494401, 77.318817
16059,28.494932, 77.237708
24052,28.49508421, 77.23420889
26096,28.49523728, 77.32832415
16075,28.495311, 77.327402
16050,28.4953441, 77.2292009
24026,28.4953894, 77.32216351
16090,28.495399, 77.233132
26042,28.49556283, 77.16114551
23029,28.49582143, 77.18907747
23037,28.49603195, 77.25145857
27031,28.49651367, 77.28296484
70075@M,28.49694, 77.24335
16073,28.497286, 77.232655
13028,28.49732, 77.2315
23076,28.49734974, 77.24068981
26004,28.49754333, 77.24072837
23973,28.49788029, 77.3408356
27003,28.49812458, 77.30361392
16081,28.49822, 77.320297
26083,28.49842719, 77.31185956
26005,28.49861791, 77.24586835
16063,28.498684, 77.243760
18007,28.49873, 77.28896
23087,28.49891981, 77.28026836
13036,28.49892, 77.2362
13023,28.49904, 77.23182
23005,28.49909241, 77.23193291
84,28.499118, 77.289398
23066,28.49932528, 77.2514298
70055@A,28.4994, 77.28328
16093,28.499402, 77.294753
24018,28.49946034, 77.24589974
17005,28.499605, 77.306517
26833,28.49998977, 77.52568246
17010,28.500193, 77.327768
24028,28.50027609, 77.31946346
26986,28.50046772, 77.33753631
26045,28.50062065, 77.16787659
26041,28.50076559, 77.30152321
26054,28.50101929, 77.18372382
17014,28.501021, 77.196337
24010,28.50132475, 77.22508657
13014,28.5017729, 77.2539551
26050,28.50178584, 77.25229428
16096,28.5022592, 77.2502446
24003,28.50280106, 77.2473895
70020@A,28.50285, 77.24761
16051,28.5029204, 77.3314826
16029,28.502946, 77.242695
23035,28.50313693, 77.2777247
26081,28.5031491, 77.25700411
14002,28.503193, 77.178713
26023,28.50352983, 77.18023591
26076,28.50353855, 77.27852795
16024,28.5038934, 77.2358409
23056,28.5041276, 77.27895073
13025,28.5041527, 77.2864624
16005,28.504363, 77.236034
16031,28.504488, 77.230255
23041,28.50472774, 77.17981759
24074,28.50474, 77.24141
26080,28.50474345, 77.27344065
16007,28.504875, 77.3228726
74021,28.50523, 77.19864
24017,28.50560372, 77.2318029
74013@A,28.50595, 77.24933
24021,28.50598889, 77.18447791
26078,28.50634351, 77.25449422
23019,28.50635674, 77.24122886
24015,28.50650801, 77.23672453
16001,28.507258, 77.200052
23004,28.50732648, 77.24955714
23012,28.50773246, 77.3247301
1001,28.507985, 77.300203
26038,28.50803447, 77.22963114
23088,28.50822014, 77.24335847
16085,28.50831, 77.33433
17008,28.508665, 77.318983
23030,28.50920804, 77.2374851
24077,28.50922431, 77.23250179
16009,28.510482, 77.237599
13029,28.51052, 77.23219
90,28.51065, 77.23213
26043,28.51075013, 77.23263777
1013,28.5115, 77.301275
16117,28.511899, 77.115214
27001,28.51203186, 77.12084206
26065,28.51205604, 77.26731994
1012,28.512278, 77.303948
26838,28.51238711, 77.48282413
17004,28.512579, 77.238128
79,28.5133781, 77.2350472
24070,28.51337863, 77.2294585
26007,28.51356086, 77.30944619
26863,28.51360402, 77.48271007
26849,28.51366178, 77.36876678
23057,28.51437062, 77.10661934
23040,28.51483994, 77.11414408
13019,28.5152231, 77.2342124
17001,28.515346, 77.178561
26066,28.51610914, 77.23169161
83,28.5162293, 77.2375905
13027,28.51623, 77.23743
17003,28.5167281, 77.2004674
26826,28.51681745, 77.47343106
26012,28.51716139, 77.2651523
26001,28.51722865, 77.30848518
16078,28.5178355, 77.232303
24020,28.51786795, 77.28461312
10082,28.51812154, 77.23888255
10083,28.51828111, 77.23879703
17024,28.518606, 77.2420018
42,28.518718, 77.2364481
26087,28.51891071, 77.26393538
17006,28.5194494, 77.1738734
16053,28.519583, 77.30621
26091,28.51972515, 77.28533285
24038,28.51995332, 77.2843441
80,28.5207363, 77.2404621
20,28.52086742, 77.22856142
27813,28.52111113, 77.38677421
24063,28.52135484, 77.28453513
13030,28.521418, 77.1717643
16070,28.521459, 77.255773
64,28.5215847, 77.2320839
836,28.52183, 77.388
58,28.5225667, 77.1788936
16079,28.5227845, 77.2562477
17018,28.52286, 77.2393
24818,28.52309218, 77.41083589
81,28.5231112, 77.2342638
16010,28.5231914, 77.1735547
63,28.52343, 77.219
835,28.5239, 77.3909
24055,28.52402618, 77.30354153
24064,28.52437799, 77.27624331
78,28.524622, 77.227434
26008,28.52474815, 77.27905884
89,28.524960, 77.240846
10010,28.524995, 77.257287
76,28.5251625, 77.2632381
40,28.525417, 77.205565
77,28.5255965, 77.2542108
43,28.5258903, 77.2358632
16014,28.52688, 77.19582
24810,28.52697111, 77.40121463
65,28.5274931, 77.2504698
26061,28.52798884, 77.31782759
24006,28.52805344, 77.28297508
1009,28.528102, 77.320972
18849,28.528665, 77.38673
27917,28.5289816, 77.02070547
32,28.5292279, 77.2560649
26016,28.52923052, 77.26887982
24069,28.530014, 77.21217122
27011,28.53016096, 77.31511103
23081,28.53036487, 77.32016039
23027,28.53061838, 77.27560494
69,28.530702, 77.289045
95,28.530855, 77.2977
16533,28.530855, 77.2977
27015,28.53092316, 77.31213001
26082,28.53128643, 77.21448792
21,28.5314278, 77.2564069
26033,28.53147903, 77.28137716
57,28.53159, 77.21071
68,28.5316, 77.29299
18003,28.53161, 77.29301
92,28.5317734, 77.2588582
28636,28.53182, 76.92902
24082,28.53216332, 77.26278996
27062,28.53222095, 77.26193039
1002,28.5322666, 77.2666144
17007,28.53229, 77.306143
16098,28.53236204, 77.31690209
16088,28.5323742, 77.3169361
23073,28.53243864, 77.28080141
24,28.53245, 77.20312
26113,28.53259504, 77.05401341
59,28.5334695, 77.2306416
16111,28.53354, 77.05015
13031,28.5336737, 77.2996027
19004,28.53371, 77.19699
17011,28.533868, 77.217036
53,28.5339416, 77.2441687
16122,28.53452, 77.09034
16538,28.535005, 77.291757
10013,28.5352635, 77.2800401
18,28.53543, 77.21046
10023,28.535493, 77.274200
136,28.5361278, 77.1410247
94,28.53627, 77.22275
16528,28.53627, 77.22275
23084,28.53645998, 77.27204917
